Year,Province,R&D Personnel,Internal R&D Expenditure (10K RMB),Labor Service Cost (10K RMB),Equipment Cost (10K RMB),Institutional Expenditure (10K RMB),Tech Renovation Expenditure (10K RMB),Technology Import Expenditure (10K RMB),Technology Assimilation Expenditure (10K RMB),Domestic Tech Purchase Expenditure (10K RMB),New Product Investment,Valid Invention Patents,Firms with R&D Institutions,Entrepreneurial Activity,Total Profit (100M RMB),Green Invention Output,Postal & Telecom Volume,Postal Volume,Telecom Volume,Enterprise Informatization Level,Digital Infra - Fiber Length,Digital Infra - Broadband Ports per Capita,Digital Economy,Enterprise Digitalization,Digital Policy Keyword Frequency,Education Expenditure,Science & Tech Expenditure,Tertiary Sector Employment Share,Higher Education Share,Innovation Labor Input,Fixed Asset Investment,New Productivity Level,Economic Development Level,Openness Level,Industrial Structure,Population Density,Industrialization Level,Urbanization Level,New Fixed Assets in Electronics & Telecom (100M RMB),New Fixed Assets in Computers & Office Equipment (100M RMB)
2021,Sichuan,105868,4041848,1213116,446816,2197044,878462,35330,2254,54048,0.0045,39736,806,12132.0713,1246,0.1594,1321.61,374.18,947.43,12.6,3748024.53,0.8013,0.3295,3040,88,17330398,2731198,0.4464,0.0895,197143,414.7,0.2298,64610,0.995604396,0.0000154,0.0000155,0.995604396,0.57823698,367,47.7
2021,Guizhou,21272,726390,176642,49760,549136,187140,378,378,406,0.0019,6188,190,9783.5146,154,0.1523,525.35,87.81,437.54,10.7,1346113,0.5309,0.1586,542,79,11293533,883412,0.4205,0.0837,43084,149.74,0.1617,50476,1.006577383,0.0000199,0.0000198,1.006577383,0.543354102,118.24,31.5
2021,Yunnan,13280,621610,109156,20388,203782,94042,1498,884.6,3662,0.0009,3368,122,12759.957,458,0.2218,648.88,125.15,523.73,11.5,2371318.83,0.5185,0.1687,426,97,11432971,618451,0.3922,0.0851,58880,24.64,0.176,57717,0.999462897,0.0000173,0.0000173,0.999462897,0.510447761,24.46,0.18
2021,Tibet,350,15430,4916,122,4237.333333,279.8,5678,234,3248,0.0004,172,3.333333333,17738.7969,34,0.1835,67.01,5.16,61.85,9.9,271990.45,0.6945,0.0276,271,64,2591334,83436,0.4897,0.0662,1568,34.8,0.1081,56831,1,0.0000176,0.0000176,1,0.366120219,0.8,34
2021,Shaanxi,67018,2911968,747026,168318,1058256,283016,1144,152,6888,0.0058,17870,256,11795.3213,834,0.1827,611.31,168.51,442.8,11.9,1795682.41,0.7445,0.1551,660,63,10250012,930031,0.4955,0.0984,125281,436.68,0.1923,76171,0.989352903,0.000013,0.0000131,0.989352903,0.636317653,419.26,17.42
2021,Gansu,6198,287992,108274,25564,164268,190,1800,44,11158,0.0014,1774,46,10588.1924,182,0.176,350.43,49.8,300.63,9.3,1042649,0.6517,0.0966,170,68,6619192,349546,0.3798,0.0879,33255,45.96,0.1307,40976,1.001708317,0.0000244,0.0000244,1.001708317,0.533333333,28.28,17.68
2021,Qinghai,1066,61574,10064,648,27972,8310,789,324,418,0.0013,524,10,11201.5156,46,0.2434,97.04,10.9,86.14,12.7,369995.68,0.7379,0.0284,57,61,2212083,121858,0.5307,0.0847,5204,51.14,0.1472,57036,0.988814082,0.0000173,0.0000175,0.988814082,0.609427609,7.14,44
2021,Ningxia,5546,316088,18166,35154,189666,46700,234,930,190,0.0028,700,48,13292,116,0.2014,127.1,22.46,104.64,9.3,293839.04,0.8229,0.0314,111,69,2000148,289968,0.5275,0.0937,15930,37.28,0.1297,63461,0.985628969,0.0000155,0.0000158,0.985628969,0.660689655,2.28,35
2021,Xinjiang,978,33742,6262,2206,41808,434,73.2,530,2,0.0002,370,22,12894.5928,24,0.2317,417.61,46.18,371.43,6,1540423.46,0.8697,0.119,452,57,9279642,428595,0.5221,0.0943,19244,7.16,0.1842,62991,0.979901891,0.0000156,0.0000159,0.979901891,0.572421784,5.36,1.8
2021,Eastern Region,2178126,82370166,34091764,6052454,102669644,11251566,2243968,187048,3795674,0.0739,1119862,30218,158198.1006,26396,1.887,19281.96,10366.53,8915.43,123.6,19961519.91,8.7067,2.9547,76624,741,179835968,39987131,5.5679,1.0138,3715352,7251.74,3.2131,1196831,10.92203505,0.00011975,0.00012046,10.92203505,8.055850424,6570.26,681.48
2021,Central Region,523086,17485146,4964026,1876862,13491336,2469710,21410,16040,598480,0.0241,138576,6706,77502.669,4788,0.951,6874.72,2404.61,4470.11,58.6,12886598.83,3.6629,1.2757,9280,595,94662712,17319365,2.8187,0.5664,1079735,3951.86,1.1681,582711,9.017591988,0.0001428,0.0001426,9.017591988,5.663883555,3682.12,269.74
2021,National,3071472,113691448,42922476,8951864,123455252,15976542,2327274,205872,4549800,0.1291,1370856,39612,407443.9454,36870,5.4371,32587.03,14349.27,18237.76,317,53230405.27,22.4967,6.0314,95033,2205,379485940,66626184,14.9812,2.8448,5689905,13762.7,6.6535,2484397,30.84438285,0.00044115,0.00044286,30.84438285,19.99720235,12264.94,1497.76
2021,Western Region,302268,11636102,3197892,916442,6228390,1721854,58680,2784,110646,0.0242,89730,2318,133207.3115,4422,2.0953,5063.46,1116.2,3947.26,117.3,16625851.33,7.8957,1.4422,6965,675,87371726,7715721,5.139,0.9683,678856,2347.52,1.817,705856,10.90971708,0.0001784,0.0001796,10.90971708,6.395732554,1823.76,523.76
2021,Jilin,12124,356084,100424,14412,343226,13586,148,330,7544,0.0022,3538,94,15005.8945,400,0.1575,352.66,108.59,244.07,5.6,846889.31,0.7339,0.08,793,75,4869574,384342,0.4829,0.0988,50818,126.24,0.1425,55148,1.005476173,0.0000182,0.0000181,1.005476173,0.633684211,113.64,12.6
2021,Liaoning,44740,1472036,478010,79362,456448,374992,476,54,27034,0.0029,14946,178,11607.9219,766,0.1899,634.02,219.96,414.06,5.9,1743545.15,0.7742,0.1577,937,74,7036424,784467,0.5009,0.1006,116505,49.54,0.1664,64992,1.000523141,0.0000154,0.0000154,1.000523141,0.728068101,45.8,3.74
2021,Heilongjiang,11128,371914,90362,12330,266210,144834,2740,176,10422,0.0018,4204,98,11922.0479,96,0.1564,380.21,133.38,246.83,6,1166000.74,0.7233,0.1211,434,45,5709536,435158,0.4718,0.0969,48639,35.8,0.1464,47199,1.001419522,0.0000212,0.0000212,1.001419522,0.65696,29.36,6.44
2022,Beijing,84706,4419724,1721220,252162,3913426,16316,2968,115984,255384,0.0105,98662,436,10782.1426,1574.88,0.245,842.5973,281.4428,561.1545,24.7205,492356.91,0.9682,0.4709,17905,43,11711207,4887039,0.8136,0.1221,373235,82.9,0.3623,189988,1.001710634,0.00000527,0.00000526,1.001710634,0.875915751,78.06,4.84
2022,Tianjin,45490,1839890,659204,186606,1701940,36818,1606,28,10500,0.0064,16744,248,13075.3486,510.74,0.1969,341.6188,141.0425,200.5762,7.7707,346988.59,1.0421,0.0701,930,74,4789376,621605,0.6023,0.1087,103499,303.86,0.1529,117925,1.011108756,0.00000857,0.00000848,1.011108756,0.85106383,282.94,20.92
2022,Hebei,40886,1442264,457906,37872,1495688,107150,716,1970,202174,0.0019,13156,858,12711.7119,529.1,0.193,1287.4087,535.98,751.4286,6.7612,2502431.07,0.7172,0.2881,994,49,17711540,1181332,0.4578,0.0935,158713,477.78,0.1622,56481,1.009100405,0.0000179,0.0000177,1.009100405,0.616576819,437.92,39.86
2022,Shanghai,90768,5599764,2430724,632970,3891084,105826,201304,10240,271464,0.0083,72502,430,14212.9297,1218.3,0.2116,2425.2872,1849.8476,575.4395,11.8492,755082.68,1.025,0.1741,9108,92,11225692,3862506,0.6585,0.115,264054,184.12,0.3406,180536,0.99651593,0.00000552,0.00000554,0.99651593,0.893333333,160.78,23.34
2022,Jiangsu,527478,20925534,7616542,1632770,15807794,1911918,242296,4236,214664,0.0099,195362,5948,13516.4063,5170.02,0.1762,2394.3488,1022.1499,1372.199,9.6258,4257821.08,0.9049,0.4325,9048,75,25980473,6783174,0.4637,0.0983,824682,2815.44,0.4241,143466,1.00644055,0.00000702,0.00000697,1.00644055,0.744216089,2522.92,292.52
2022,Zhejiang,304388,9854820,4073544,738752,14601718,1376864,147108,1364,134502,0.0094,101838,5848,17165.0605,2938.24,0.1557,3306.6579,2186.9461,1119.7118,10.9812,4059812.36,0.982,0.4138,11709,67,21972580,6808874,0.5035,0.0951,642274,579.76,0.3126,119022,0.995580649,0.00000836,0.0000084,0.995580649,0.733769196,543.08,36.68
2022,Fujian,140234,6145826,2754082,450560,4919390,1321214,76880,276510,371426,0.0066,43956,700,14919.4365,1630.06,0.1568,1051.7434,513.9808,537.7626,10.3219,1748522.97,0.8897,0.2609,5009,59,12172631,1529994,0.5308,0.0925,260296,516.8,0.1951,123618,1.025975182,0.0000083,0.00000809,1.025975182,0.701289398,491.42,25.38
2022,Shandong,195596,7271348,2514456,504330,5540252,1046538,94818,2926,247442,0.0042,54314,1772,13889.5508,1358.58,0.1721,1768.0386,669.3469,1098.6918,12.822,2934077.47,0.7319,0.3567,4156,96,26264802,3132594,0.4215,0.0937,514497,737.42,0.223,86143,0.998374795,0.0000116,0.0000116,0.998374795,0.645380301,634.02,103.4
2022,Guangdong,965816,36709590,17825804,1303566,37923242,5100834.6,460968,1256,2186304,0.0219,703220,15280,13635.498,6631.08,0.1527,5063.1272,3112.8656,1950.2617,11.7565,3749664.81,0.7816,0.5924,24228,105,38711439,9837783,0.5298,0.0988,972492,1528.16,0.3933,102217,0.99694767,0.00000975,0.00000978,0.99694767,0.747807537,1408.62,119.54
2022,Hainan,4728,139838,40416,8686,256106,15184.6,600,300,760,0.002,1708,54,33897.7617,77.76,0.2732,172.8419,32.6032,140.2388,13.3104,390014.14,1.0172,0.0497,185,48,3139099,691619,0.565,0.0961,17063,22.5,0.1744,67314,0.989422706,0.0000147,0.0000149,0.989422706,0.614410906,10.5,12
2022,Shanxi,18178,283504,96746,15792,692274,20054,1088,60,1240,0.0011,3270,320,25432.8359,106.96,0.1999,484.9713,124.9087,360.0626,5.8114,1588532.31,0.7929,0.1531,484,92,8613526,610072,0.4946,0.1003,62219,137.14,0.1508,73506,1.002299132,0.0000136,0.0000136,1.002299132,0.639471416,135.54,1.6
2022,Anhui,110276,4277478,1236726,506992,3316938,920586,6790,2196,29560,0.0063,40546,2000,15880.5449,543.62,0.1475,1046.1859,435.9966,610.1893,11.2489,2699968.93,0.6924,0.2295,2597,77,14208664,5075556,0.4301,0.0901,252476,846.98,0.1652,72888,1.009809571,0.0000139,0.0000137,1.009809571,0.601599478,801.84,45.14
2022,Jiangxi,99394,3295010,709708,286908,3796606,491594,2662,72,69972,0.0066,21924,2558,19009.4531,1279.94,0.1445,682.7467,243.6401,439.1067,9.7918,2399610.44,0.5975,0.1757,797,73,13200100,2284274,0.4692,0.0923,131673,670.18,0.147,69019,1.027586607,0.0000149,0.0000145,1.027586607,0.620803887,560.62,109.56
2022,Henan,106164,3017636,1211466,272432,1779842,216893.6,116,2,29404,0.0021,18430,1052,18247.5586,588.56,0.1472,1582.6464,567.1953,1015.4511,5.6274,2376180.45,0.6309,0.3326,1737,79,18955689,4092033,0.4404,0.0926,236800,1209.68,0.1469,58942,1.053679889,0.0000179,0.000017,1.053679889,0.570603728,1165.54,44.14
2022,Hubei,127026,5865318,1499994,958608,4231430,546460.2,12562,4320,12340,0.0064,73814,1352,21959.2578,522.58,0.1704,995.7117,427.6303,568.0814,9.4995,2326705.41,0.6958,0.2236,2247,43,12790823,3765454,0.453,0.0966,261382,496.84,0.1666,90358,1.018825118,0.0000113,0.0000111,1.018825118,0.646646133,468.5,28.34
2022,Hunan,113454,3666952,1015156,191342,1901670,658299.4,106,32,21636,0.0042,26422,1040,16803.0137,812.78,0.1631,995.0559,328.2142,666.8418,9.3675,2817432.96,0.5645,0.2319,2208,70,15003932,2796547,0.4843,0.0945,250171,591.04,0.1458,71917,1.023374167,0.0000142,0.0000139,1.023374167,0.603119322,550.08,40.96
2022,Inner Mongolia,9598,362638,82616,10676,149628,15574,9.4,9.6,1714,0.001,1880,78,10992.8359,120.06,0.2404,354.1931,58.6644,295.5287,8.0101,1703900.52,0.7243,0.1153,125,66,6923831,429858,0.458,0.0974,37724,221.44,0.1464,97433,0.990157339,0.0000102,0.0000103,0.990157339,0.685964182,192.7,28.74
2022,Guangxi,18972,361038,119320,13780,292346,490343.4,84,804,308404,0.0009,4738,200,11816.4063,206.4,0.1882,700.0586,168.7987,531.2599,8.6966,2604738.77,0.7601,0.2034,595,68,11417166,1041211,0.4051,0.0901,70398,337.46,0.1306,51936,1.004390018,0.0000193,0.0000193,1.004390018,0.556568258,230.12,107.34
2022,Chongqing,64272,2362350,801494,162310,1956060,115250,25920,1006,41368,0.0043,17048,774,10346.748,854.06,0.1702,571.6158,189.4536,382.1622,12.3273,1498606.9,0.8306,0.1382,788,156,8221685,988878,0.5116,0.0947,128878,586.52,0.1382,88953,1.019223635,0.0000115,0.0000112,1.019223635,0.70961718,428.12,158.4
2022,Sichuan,130444,4467548,1503214,549058,3256260,793098,11496,2054,36390,0.0048,47788,922,11925.9492,1232.5,0.1619,1356.7428,402.9815,953.7613,10.6974,4392609.19,0.7683,0.3536,3130,81,18650412,2291163,0.4314,0.0895,227141,414.7,0.1688,67610,1.002470049,0.0000148,0.0000148,1.002470049,0.583472653,367,47.7
2022,Guizhou,24414,947342,224482,59590,834778,275476,1424,378,712,0.0024,7574,182,13792.6611,219.78,0.1511,543.9782,96.2711,447.7072,8.7878,1724349.53,0.6189,0.1702,681,54,11553286,888559,0.3946,0.0837,47156,149.74,0.1055,51921,1.007704012,0.0000194,0.0000193,1.007704012,0.548236515,118.24,31.5
2022,Yunnan,10958,822430,89382,136226,318860,110126,1498,884.6,634,0.0012,3568,170,19156.9785,531.9,0.2287,635.0619,130.3058,504.7562,9.4101,2608607.15,0.5658,0.1769,428,37,11648868,589719,0.3773,0.0851,64555,24.64,0.1449,60868,1.013931787,0.0000167,0.0000164,1.013931787,0.517153207,24.46,0.18
2022,Tibet,318,7504,4760,182,5934,279.8,1234,123,3248,0.0002,208,4,13629.3955,26.74,0.28,64.8886,4.724,60.1646,8.3499,313625.78,0.7825,0.0252,238,25,3166656,83069,0.4792,0.0662,1871,34.8,0.0928,58908,0.992021457,0.0000168,0.000017,0.992021457,0.373626374,0.8,34
2022,Shaanxi,67694,2926370,856412,158702,1246142,316874,43770,142,3918,0.0052,21426,260,10874.9492,827.58,0.1901,640.4197,183.8874,456.5323,10.087,1914413.73,0.7603,0.1595,827,64,10603804,1097821,0.4773,0.0984,142503,436.68,0.1544,83030,0.998000723,0.000012,0.000012,0.998000723,0.640040445,419.26,17.42
2022,Gansu,7514,311464,94856,35756,183658,3682,1800,38,96,0.0017,1796,68,9094.3418,103,0.1985,347.3993,49.4522,297.947,7.6716,1111283.95,0.704,0.1021,208,49,6995758,476878,0.3565,0.0879,34325,45.96,0.0862,44646,1.007212292,0.0000226,0.0000224,1.007212292,0.542134831,28.28,17.68
2022,Qinghai,2132,121690,25360,1258,55296,19652,1234,345,60,0.0021,708,12,8406.0508,279.62,0.2741,100.7541,9.8857,90.8685,12.1951,419917.47,0.7732,0.0296,62,28,2209520,94513,0.5039,0.0847,5329,40.14,0.1097,60946,0.996357431,0.0000163,0.0000164,0.996357431,0.61512605,7.14,33
2022,Ningxia,5414,388698,27838,45214,439856,122174,2345,930,4234,0.0043,1016,66,12506.8682,138.42,0.2114,128.5643,21.7683,106.796,8.5056,314192.48,0.9117,0.0385,100,45,2123454,255637,0.4851,0.0937,16282,47.28,0.1097,70263,0.993140059,0.0000141,0.0000142,0.993140059,0.663461538,2.28,45
2022,Xinjiang,1068,47828,6632,4562,22904,14134,73.2,530,62,0.0002,546,24,9672.3613,50.98,0.2251,417.4419,46.2083,371.2335,6.1275,1581034.23,0.9087,0.1198,511,91,10886165,535323,0.4957,0.0943,21838,7.16,0.1411,69717,0.983289585,0.0000141,0.0000143,0.983289585,0.579049092,5.36,1.8
2022,Eastern Region,2400090,94348598,40093900,5748274,90050640,11038662,1227948,293604,3894622,0.0811,1301462,31574,157805.8466,21638.74,1.9332,19812.076,10708.2845,9103.7915,119.9194,21236772.08,9.0598,3.1092,83272,708,189415980,40429636,5.5465,1.0138,4130805,7248.74,2.7405,1239754,11.05130375,0.00011629,0.00011572,11.05130375,8.095965782,6570.26,678.48
2022,Central Region,574492,20405898,5769796,2232072,15718762,2853888,22236,6550,164152,0.0267,184406,8322,117332.664,3854.44,0.9726,7166.6571,2608.1252,4558.5321,51.3465,14208430.5,3.974,1.3464,10070,434,101153845,20055883,2.7716,0.5664,1194721,3951.86,0.9223,610204,9.164793226,0.000139,0.0001365,9.164793226,5.711576304,3682.12,269.74
2022,National,3387290,130154608,50420772,9302308,115838576,16574976,1333422,302386,4526202,0,1619648,43084,442309.1366,31178.36,5.7041,33519.132,14990.552,18528.5803,290.8834,57876131.36,23.7279,6.341,102809,1892,401934375,69648884,14.6355,2.8448,6315850,13758.7,5.333,2603145,31.20386889,0.00042379,0.00042082,31.20386889,20.14978979,12264.94,1493.76
2022,Western Region,342798,13126900,3836364,1177314,8761722,2276384,82610,2234,397590,0.0273,108296,2760,131222.7099,4591.04,2.2793,5161.0597,1193.6023,3967.4575,102.8559,18483379.18,8.3841,1.517,7568,537,92983439,7731418,4.9177,0.9683,760276,2346.52,1.3819,754295,11.00350837,0.0001685,0.0001683,11.00350837,6.457882067,1823.76,522.76
2022,Jilin,12124,333674,102704,42640,502952,17856,148,330,3842,0.0025,4322,106,12768.6963,353.58,0.1783,335.9438,104.708,231.2358,4.7838,856284.8,0.7798,0.0791,603,77,4978162,223771,0.4515,0.0988,48947,126.24,0.0887,54279,1.019676118,0.0000188,0.0000184,1.019676118,0.63713799,113.64,12.6
2022,Liaoning,46082,1573148,535588,78622,630084,284966,626,54,55938,0.003,17350,218,10756.9219,649.76,0.1625,631.1895,225.8836,405.3059,6.3984,1795198,0.8207,0.1667,793,71,7459074,743524,0.4826,0.1006,124163,49.54,0.1073,68422,1.005159159,0.0000147,0.0000146,1.005159159,0.73004527,45.8,3.74
2022,Heilongjiang,11704,366392,82420,23388,174416,103220,2740,176,10056,0.0015,3812,104,12422.2979,90.8,0.1782,412.2059,149.9484,262.2575,5.5794,1296066.8,0.7095,0.1226,503,65,5943875,464652,0.4656,0.0969,56938,35.8,0.0923,50873,1.004383465,0.0000197,0.0000197,1.004383465,0.66214908,29.36,6.44
